Date,Symbol,Strategy,Strike,Contracts Bought,Cost,Exposure Achieved,Meets Exposure Requirement
5/9/2024,SPY,Buy Everything,565.0,8445.0,16890.0,0.0,
5/9/2024,SPY,Buy Everything,570.0,8098.0,16196.0,0.0,
5/9/2024,SPY,Buy Everything,575.0,1918.0,1918.0,0.0,
5/9/2024,SPY,Buy Everything,580.0,2416.0,2416.0,0.0,
5/9/2024,SPY,Buy Everything,585.0,3081.0,3081.0,0.0,
5/9/2024,SPY,Buy Everything,590.0,3514.0,3514.0,0.0,
5/9/2024,SPY,Buy Everything,595.0,3527.0,3527.0,0.0,
5/9/2024,SPY,Buy Everything,600.0,3538.0,3538.0,0.0,
5/9/2024,SPY,Buy Everything,605.0,3555.0,3555.0,0.0,
5/9/2024,SPY,Buy Everything,610.0,3555.0,3555.0,0.0,
5/9/2024,SPY,Buy Everything,615.0,3555.0,3555.0,0.0,
5/9/2024,SPY,Buy Everything,520.0,1066.0,463709.99999999994,1663503.6599999992,
5/9/2024,SPY,Buy Everything,521.0,1069.0,405151.0,1579458.1899999948,
5/9/2024,SPY,Buy Everything,522.0,1072.0,350544.0,1476690.7199999948,
5/9/2024,SPY,Buy Everything,523.0,1074.0,300720.0,1372045.7399999949,
5/9/2024,SPY,Buy Everything,524.0,1006.0,238422.0,1184575.0599999952,
5/9/2024,SPY,Buy Everything,525.0,939.0,185922.0,1011781.8899999955,
5/9/2024,SPY,Buy Everything,526.0,1020.0,166260.0,997060.1999999951,
5/9/2024,SPY,Buy Everything,527.0,1249.0,166117.0,1096009.989999994,
5/9/2024,SPY,Buy Everything,528.0,1479.0,159732.0,1149937.2899999928,
5/9/2024,SPY,Buy Everything,529.0,1617.0,139062.0,1095533.6699999922,
5/9/2024,SPY,Buy Everything,530.0,1754.0,119272.00000000001,1012952.5399999917,
5/9/2024,SPY,Buy Everything,531.0,1644.0,87132.0,785026.4399999921,
5/9/2024,SPY,Buy Everything,532.0,1285.0,52685.0,485100.34999999386,
5/9/2024,SPY,Buy Everything,533.0,926.0,28706.0,256974.25999999556,
5/9/2024,SPY,Buy Everything,534.0,1368.0,32832.0,242833.67999999344,
5/9/2024,SPY,Buy Everything,535.0,1810.0,34390.0,140293.09999999133,
5/9/2024,SPY,Buy Everything,536.0,2031.0,30465.0,0.0,
5/9/2024,SPY,Buy Everything,537.0,2012.0,24144.0,0.0,
5/9/2024,SPY,Buy Everything,538.0,1992.0,17928.0,0.0,
5/9/2024,SPY,Buy Everything,539.0,2080.0,16640.0,0.0,
5/9/2024,SPY,Buy Everything,540.0,2274.0,13644.0,0.0,
5/9/2024,SPY,Buy Everything,550.0,3573.0,10719.0,0.0,
5/9/2024,SPY,Buy Everything,560.0,4127.0,8254.0,0.0,
5/9/2024,SPY,Buy Everything,520.0,1093.0,503873.00000000006,1705637.4299999992,
5/9/2024,SPY,Buy Everything,521.0,1120.0,452480.0,1654811.1999999946,
5/9/2024,SPY,Buy Everything,522.0,1147.0,403744.0,1580003.9699999946,
5/9/2024,SPY,Buy Everything,523.0,1161.0,351783.0,1483189.1099999945,
5/9/2024,SPY,Buy Everything,524.0,1138.0,294742.0,1340006.3799999945,
5/9/2024,SPY,Buy Everything,525.0,1116.0,245520.00000000003,1202501.1599999946,
5/9/2024,SPY,Buy Everything,526.0,1170.0,215280.0,1143686.6999999944,
5/9/2024,SPY,Buy Everything,527.0,1301.0,199053.0,1141640.5099999937,
5/9/2024,SPY,Buy Everything,528.0,1431.0,180306.0,1112616.809999993,
5/9/2024,SPY,Buy Everything,529.0,1541.0,157182.0,1044042.9099999926,
5/9/2024,SPY,Buy Everything,530.0,1651.0,135382.0,953469.0099999921,
5/9/2024,SPY,Buy Everything,531.0,1581.0,102765.0,754943.3099999925,
5/9/2024,SPY,Buy Everything,532.0,1334.0,68034.0,503598.3399999936,
5/9/2024,SPY,Buy Everything,533.0,1086.0,43440.0,301375.8599999948,
5/9/2024,SPY,Buy Everything,534.0,1274.0,39494.0,226147.7399999939,
5/9/2024,SPY,Buy Everything,535.0,1462.0,36550.0,113319.61999999301,
5/9/2024,SPY,Buy Everything,536.0,1555.0,31100.0,0.0,
5/9/2024,SPY,Buy Everything,537.0,1895.0,30320.0,0.0,
5/9/2024,SPY,Buy Everything,538.0,2235.0,29055.0,0.0,
5/9/2024,SPY,Buy Everything,539.0,2495.0,24950.0,0.0,
5/9/2024,SPY,Buy Everything,540.0,2676.0,21408.0,0.0,
5/9/2024,SPY,Buy Everything,550.0,2855.0,11420.0,0.0,
5/9/2024,SPY,Buy Everything,560.0,4154.0,12462.0,0.0,
5/9/2024,SPY,Buy Everything,520.0,1120.0,568960.0,1747771.1999999993,
5/9/2024,SPY,Buy Everything,521.0,1171.0,528121.0,1730164.2099999944,
5/9/2024,SPY,Buy Everything,522.0,1222.0,486356.0,1683317.2199999942,
5/9/2024,SPY,Buy Everything,523.0,1248.0,435552.0,1594332.479999994,
5/9/2024,SPY,Buy Everything,524.0,1271.0,386384.0,1496615.209999994,
5/9/2024,SPY,Buy Everything,525.0,1293.0,340059.0,1393220.4299999939,
5/9/2024,SPY,Buy Everything,526.0,1320.0,298320.0,1290313.1999999937,
5/9/2024,SPY,Buy Everything,527.0,1352.0,260936.0,1186393.5199999935,
5/9/2024,SPY,Buy Everything,528.0,1384.0,225591.99999999997,1076073.8399999933,
5/9/2024,SPY,Buy Everything,529.0,1465.0,199240.0,992552.149999993,
5/9/2024,SPY,Buy Everything,530.0,1547.0,174810.99999999997,893407.9699999926,
5/9/2024,SPY,Buy Everything,531.0,1519.0,141267.0,725337.6899999927,
5/9/2024,SPY,Buy Everything,532.0,1382.0,105032.0,521718.8199999934,
5/9/2024,SPY,Buy Everything,533.0,1245.0,77190.0,345499.949999994,
5/9/2024,SPY,Buy Everything,534.0,1179.0,58950.0,209284.28999999436,
5/9/2024,SPY,Buy Everything,535.0,1113.0,44520.0,86268.62999999468,
5/9/2024,SPY,Buy Everything,536.0,1080.0,34560.0,0.0,
5/9/2024,SPY,Buy Everything,537.0,1779.0,46254.0,0.0,
5/9/2024,SPY,Buy Everything,538.0,2478.0,52038.0,0.0,
5/9/2024,SPY,Buy Everything,539.0,2911.0,52398.0,0.0,
5/9/2024,SPY,Buy Everything,540.0,3079.0,46185.0,0.0,
5/9/2024,SPY,Buy Everything,550.0,2137.0,10685.0,0.0,
5/9/2024,SPY,Buy Everything,560.0,4181.0,12543.0,0.0,
5/9/2024,SPY,Buy Everything,570.0,6912.0,20736.0,0.0,
5/9/2024,SPY,Buy Everything,520.0,1120.0,618240.0,1747771.1999999993,
5/9/2024,SPY,Buy Everything,521.0,1171.0,578474.0,1730164.2099999944,
5/9/2024,SPY,Buy Everything,522.0,1222.0,537680.0,1683317.2199999942,
5/9/2024,SPY,Buy Everything,523.0,1248.0,485472.0,1594332.479999994,
5/9/2024,SPY,Buy Everything,524.0,1271.0,434682.0,1496615.209999994,
5/9/2024,SPY,Buy Everything,525.0,1293.0,386607.0,1393220.4299999939,
5/9/2024,SPY,Buy Everything,526.0,1320.0,343200.0,1290313.1999999937,
5/9/2024,SPY,Buy Everything,527.0,1352.0,302848.0,1186393.5199999935,
5/9/2024,SPY,Buy Everything,530.0,1547.0,213485.99999999997,893407.9699999926,
5/9/2024,SPY,Buy Everything,540.0,3079.0,58501.0,0.0,
5/9/2024,SPY,Buy Everything,550.0,2137.0,10685.0,0.0,
5/9/2024,SPY,Buy Everything,560.0,4193.0,12579.0,0.0,
5/9/2024,SPY,Buy Everything,570.0,6932.0,20796.0,0.0,
5/9/2024,SPY,Buy Everything,520.0,1120.0,642880.0,1747771.1999999993,
5/9/2024,SPY,Buy Everything,521.0,1171.0,604236.0,1730164.2099999944,
5/9/2024,SPY,Buy Everything,522.0,1222.0,564564.0,1683317.2199999942,
5/9/2024,SPY,Buy Everything,523.0,1248.0,512928.00000000006,1594332.479999994,
5/9/2024,SPY,Buy Everything,524.0,1271.0,461373.0,1496615.209999994,
5/9/2024,SPY,Buy Everything,525.0,1293.0,413760.0,1393220.4299999939,
5/9/2024,SPY,Buy Everything,526.0,1320.0,369600.0,1290313.1999999937,
5/9/2024,SPY,Buy Everything,527.0,1352.0,328536.0,1186393.5199999935,
5/9/2024,SPY,Buy Everything,528.0,1384.0,290640.0,1076073.8399999933,
5/9/2024,SPY,Buy Everything,529.0,1465.0,263700.0,992552.149999993,
5/9/2024,SPY,Buy Everything,530.0,1547.0,236691.0,893407.9699999926,
5/9/2024,SPY,Buy Everything,531.0,1519.0,195951.0,725337.6899999927,
5/9/2024,SPY,Buy Everything,532.0,1382.0,149256.0,521718.8199999934,
5/9/2024,SPY,Buy Everything,533.0,1245.0,112050.0,345499.949999994,
5/9/2024,SPY,Buy Everything,534.0,1179.0,87246.0,209284.28999999436,
5/9/2024,SPY,Buy Everything,535.0,1113.0,67893.0,86268.62999999468,
5/9/2024,SPY,Buy Everything,536.0,1080.0,54000.0,0.0,
5/9/2024,SPY,Buy Everything,537.0,1779.0,72939.0,0.0,
5/9/2024,SPY,Buy Everything,538.0,2478.0,81774.0,0.0,
5/9/2024,SPY,Buy Everything,539.0,2911.0,81508.00000000001,0.0,
5/9/2024,SPY,Buy Everything,540.0,3079.0,70817.0,0.0,
5/9/2024,SPY,Buy Everything,541.0,3247.0,61693.0,0.0,
5/9/2024,SPY,Buy Everything,542.0,3415.0,54640.0,0.0,
5/9/2024,SPY,Buy Everything,543.0,3583.0,50162.00000000001,0.0,
5/9/2024,SPY,Buy Everything,544.0,3556.0,42672.0,0.0,
5/9/2024,SPY,Buy Everything,545.0,3333.0,29997.0,0.0,
5/9/2024,SPY,Buy Everything,546.0,3111.0,24888.0,0.0,
5/9/2024,SPY,Buy Everything,547.0,2889.0,20223.000000000004,0.0,
5/9/2024,SPY,Buy Everything,548.0,2666.0,18662.0,0.0,
5/9/2024,SPY,Buy Everything,549.0,2555.0,15330.0,0.0,
5/9/2024,SPY,Buy Everything,550.0,2137.0,10685.0,0.0,
5/9/2024,SPY,Buy Everything,555.0,5103.0,20412.0,0.0,
5/9/2024,SPY,Buy Everything,560.0,4205.0,12615.0,0.0,
5/9/2024,SPY,Buy Everything,565.0,5984.0,17952.0,0.0,
5/9/2024,SPY,Buy Everything,570.0,6952.0,13904.0,0.0,
5/9/2024,SPY,Buy Everything,575.0,6065.0,12130.0,0.0,
5/9/2024,SPY,Buy Everything,580.0,8046.0,16092.0,0.0,
5/9/2024,SPY,Buy Everything,585.0,8292.0,16584.0,0.0,
5/9/2024,SPY,Buy Everything,590.0,8284.0,8284.0,0.0,
5/9/2024,SPY,Buy Everything,595.0,8193.0,8193.0,0.0,
5/9/2024,SPY,Buy Everything,600.0,8120.0,8120.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,3.0,219.0,2181.288000000009,
5/9/2024,IWM,Buy Everything,207.0,151.0,4681.0,94691.49600000046,
5/9/2024,IWM,Buy Everything,207.5,447.0,8493.0,257961.91200000138,
5/9/2024,IWM,Buy Everything,208.0,743.0,7430.0,391632.3280000023,
5/9/2024,IWM,Buy Everything,209.0,10.0,30.0,4270.960000000031,
5/9/2024,IWM,Buy Everything,210.0,2856.0,5712.0,934186.1760000088,
5/9/2024,IWM,Buy Everything,211.0,1191.0,2382.0,270471.3360000037,
5/9/2024,IWM,Buy Everything,212.0,4963.0,9926.0,630777.4480000152,
5/9/2024,IWM,Buy Everything,212.5,6761.0,13522.0,521246.05600002076,
5/9/2024,IWM,Buy Everything,213.0,9457.0,9457.0,256246.87200002905,
5/9/2024,IWM,Buy Everything,214.0,2881.0,2881.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,9663.0,9663.0,0.0,
5/9/2024,IWM,Buy Everything,216.0,10304.0,10304.0,0.0,
5/9/2024,IWM,Buy Everything,217.0,11007.0,11007.0,0.0,
5/9/2024,IWM,Buy Everything,217.5,7258.0,7258.0,0.0,
5/9/2024,IWM,Buy Everything,218.0,3267.0,3267.0,0.0,
5/9/2024,IWM,Buy Everything,219.0,910.0,910.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,1267.0,1267.0,0.0,
5/9/2024,IWM,Buy Everything,221.0,2102.0,2102.0,0.0,
5/9/2024,IWM,Buy Everything,222.0,2269.0,2269.0,0.0,
5/9/2024,IWM,Buy Everything,222.5,2265.0,2265.0,0.0,
5/9/2024,IWM,Buy Everything,225.0,2125.0,2125.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,2658.0,2658.0,0.0,
5/9/2024,IWM,Buy Everything,235.0,2596.0,2596.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,2667.0,2667.0,0.0,
5/9/2024,IWM,Buy Everything,245.0,2579.0,2579.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,2527.0,2527.0,0.0,
5/9/2024,IWM,Buy Everything,255.0,2467.0,2467.0,0.0,
5/9/2024,IWM,Buy Everything,260.0,2409.0,2409.0,0.0,
5/9/2024,IWM,Buy Everything,265.0,2362.0,2362.0,0.0,
5/9/2024,IWM,Buy Everything,270.0,2307.0,2307.0,0.0,
5/9/2024,IWM,Buy Everything,275.0,2272.0,2272.0,0.0,
5/9/2024,IWM,Buy Everything,280.0,2268.0,2268.0,0.0,
5/9/2024,IWM,Buy Everything,285.0,2264.0,2264.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,1709.0,176027.0,1242607.0640000054,
5/9/2024,IWM,Buy Everything,207.0,1511.0,87638.0,947542.0560000046,
5/9/2024,IWM,Buy Everything,208.0,692.0,20760.0,364750.4320000021,
5/9/2024,IWM,Buy Everything,209.0,556.0,7784.000000000001,237465.3760000017,
5/9/2024,IWM,Buy Everything,210.0,1674.0,11718.000000000002,547558.7040000051,
5/9/2024,IWM,Buy Everything,211.0,1910.0,7640.0,433753.36000000587,
5/9/2024,IWM,Buy Everything,212.0,4702.0,14106.0,597605.3920000144,
5/9/2024,IWM,Buy Everything,213.0,6968.0,20904.0,188804.9280000214,
5/9/2024,IWM,Buy Everything,214.0,7567.0,15134.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,4142.0,8284.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,5631.0,5631.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,2902.0,2902.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,2810.0,2810.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,3804.0,3804.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,1278.0,181476.0,929228.6880000039,
5/9/2024,IWM,Buy Everything,207.0,1161.0,110295.0,728058.4560000036,
5/9/2024,IWM,Buy Everything,208.0,674.0,40440.0,355262.70400000206,
5/9/2024,IWM,Buy Everything,209.0,600.0,21600.0,256257.60000000184,
5/9/2024,IWM,Buy Everything,210.0,1486.0,31206.0,486064.65600000456,
5/9/2024,IWM,Buy Everything,211.0,1814.0,21768.0,411952.14400000556,
5/9/2024,IWM,Buy Everything,212.0,5119.0,35833.0,650604.4240000157,
5/9/2024,IWM,Buy Everything,213.0,5655.0,28275.0,153227.88000001738,
5/9/2024,IWM,Buy Everything,214.0,6297.0,25188.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,4592.0,13776.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,4615.0,9230.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,2213.0,2213.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,1661.0,1661.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,2144.0,2144.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,847.0,185493.0,615850.3120000026,
5/9/2024,IWM,Buy Everything,207.0,811.0,138681.0,508574.8560000025,
5/9/2024,IWM,Buy Everything,208.0,655.0,84495.0,345247.88000000204,
5/9/2024,IWM,Buy Everything,209.0,644.0,61180.0,275049.824000002,
5/9/2024,IWM,Buy Everything,210.0,1297.0,88196.0,424243.512000004,
5/9/2024,IWM,Buy Everything,220.0,3598.0,10794.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,1524.0,1524.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,511.0,511.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,484.0,484.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,1267.0,301546.0,921230.6320000039,
5/9/2024,IWM,Buy Everything,207.0,1120.0,211680.0,702347.5200000034,
5/9/2024,IWM,Buy Everything,208.0,514.0,75558.0,270927.34400000155,
5/9/2024,IWM,Buy Everything,209.0,1646.0,184352.00000000003,703000.0160000051,
5/9/2024,IWM,Buy Everything,210.0,1876.0,155708.0,613632.0960000057,
5/9/2024,IWM,Buy Everything,211.0,2431.0,145860.0,552070.3760000075,
5/9/2024,IWM,Buy Everything,212.0,2148.0,92364.0,273002.2080000066,
5/9/2024,IWM,Buy Everything,213.0,2061.0,61830.0,55844.85600000634,
5/9/2024,IWM,Buy Everything,214.0,1721.0,37862.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,2593.0,41488.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,2118.0,10590.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,1294.0,2588.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,631.0,631.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,598.0,598.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,678.0,171534.0,492971.0880000021,
5/9/2024,IWM,Buy Everything,207.0,955.0,194820.0,598876.680000003,
5/9/2024,IWM,Buy Everything,208.0,2053.0,328480.0,1082128.0880000063,
5/9/2024,IWM,Buy Everything,209.0,1312.0,164000.0,560349.952000004,
5/9/2024,IWM,Buy Everything,210.0,1213.0,115235.0,396767.4480000037,
5/9/2024,IWM,Buy Everything,211.0,1133.0,80443.0,257299.76800000347,
5/9/2024,IWM,Buy Everything,212.0,2070.0,107640.0,263088.7200000064,
5/9/2024,IWM,Buy Everything,213.0,1553.0,57461.0,42080.08800000477,
5/9/2024,IWM,Buy Everything,214.0,2163.0,56238.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,1314.0,23652.0,0.0,
5/9/2024,IWM,Buy Everything,216.0,3439.0,48146.00000000001,0.0,
5/9/2024,IWM,Buy Everything,217.0,2923.0,29230.0,0.0,
5/9/2024,IWM,Buy Everything,218.0,2259.0,18072.0,0.0,
5/9/2024,IWM,Buy Everything,219.0,2011.0,12066.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,2487.0,9948.0,0.0,
5/9/2024,IWM,Buy Everything,221.0,2299.0,9196.0,0.0,
5/9/2024,IWM,Buy Everything,222.0,1891.0,7564.0,0.0,
5/9/2024,IWM,Buy Everything,223.0,2310.0,6930.0,0.0,
5/9/2024,IWM,Buy Everything,224.0,1697.0,5091.0,0.0,
5/9/2024,IWM,Buy Everything,225.0,838.0,2514.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,1139.0,2278.0,0.0,
5/9/2024,IWM,Buy Everything,235.0,1130.0,1130.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,125.0,125.0,0.0,
5/9/2024,IWM,Buy Everything,245.0,121.0,121.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,118.0,118.0,0.0,
5/9/2024,IWM,Buy Everything,255.0,115.0,115.0,0.0,
5/9/2024,IWM,Buy Everything,260.0,113.0,113.0,0.0,
5/9/2024,IWM,Buy Everything,265.0,111.0,111.0,0.0,
5/9/2024,IWM,Buy Everything,270.0,108.0,108.0,0.0,
5/9/2024,IWM,Buy Everything,275.0,106.0,106.0,0.0,
5/9/2024,IWM,Buy Everything,280.0,106.0,106.0,0.0,
5/9/2024,IWM,Buy Everything,285.0,106.0,106.0,0.0,
5/9/2024,IWM,Buy Everything,290.0,106.0,106.0,0.0,
5/9/2024,IWM,Buy Everything,295.0,106.0,106.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,954.0,256626.0,693649.584000003,
5/9/2024,IWM,Buy Everything,207.0,936.0,204984.0,586961.8560000028,
5/9/2024,IWM,Buy Everything,208.0,849.0,149424.0,447504.50400000263,
5/9/2024,IWM,Buy Everything,209.0,1006.0,139834.0,429658.5760000031,
5/9/2024,IWM,Buy Everything,210.0,992.0,107136.0,324479.23200000304,
5/9/2024,IWM,Buy Everything,211.0,977.0,81091.0,221872.792000003,
5/9/2024,IWM,Buy Everything,212.0,913.0,56606.0,116038.64800000281,
5/9/2024,IWM,Buy Everything,213.0,758.0,34868.0,20538.76800000233,
5/9/2024,IWM,Buy Everything,214.0,1994.0,69790.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,1426.0,37076.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,1829.0,12803.000000000002,0.0,
5/9/2024,IWM,Buy Everything,230.0,639.0,1278.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,999.0,999.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,679.0,679.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,1068.0,301176.0,776538.5280000033,
5/9/2024,IWM,Buy Everything,207.0,1077.0,249863.99999999997,675382.3920000033,
5/9/2024,IWM,Buy Everything,208.0,1099.0,206612.0,579278.5040000033,
5/9/2024,IWM,Buy Everything,209.0,1202.0,181502.0,513369.3920000037,
5/9/2024,IWM,Buy Everything,210.0,1189.0,141491.0,388917.14400000364,
5/9/2024,IWM,Buy Everything,211.0,1312.0,120704.0,297949.952000004,
5/9/2024,IWM,Buy Everything,212.0,1085.0,77035.0,137899.16000000332,
5/9/2024,IWM,Buy Everything,213.0,1255.0,67770.0,34005.48000000386,
5/9/2024,IWM,Buy Everything,214.0,1827.0,73080.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,1527.0,47337.0,0.0,
5/9/2024,IWM,Buy Everything,216.0,1613.0,37099.0,0.0,
5/9/2024,IWM,Buy Everything,217.0,1356.0,24408.0,0.0,
5/9/2024,IWM,Buy Everything,218.0,1793.0,25102.000000000004,0.0,
5/9/2024,IWM,Buy Everything,219.0,1784.0,21408.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,1841.0,16569.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,643.0,1286.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,1005.0,1005.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,684.0,684.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,1181.0,351938.0,858700.3760000037,
5/9/2024,IWM,Buy Everything,207.0,1219.0,301093.0,764430.0240000037,
5/9/2024,IWM,Buy Everything,208.0,1349.0,273847.0,711052.5040000041,
5/9/2024,IWM,Buy Everything,209.0,1399.0,230835.0,597507.3040000043,
5/9/2024,IWM,Buy Everything,210.0,1385.0,182820.0,453027.96000000427,
5/9/2024,IWM,Buy Everything,211.0,1648.0,171392.0,374254.20800000505,
5/9/2024,IWM,Buy Everything,212.0,1258.0,101898.0,159886.76800000385,
5/9/2024,IWM,Buy Everything,213.0,1751.0,110313.0,47445.09600000538,
5/9/2024,IWM,Buy Everything,214.0,1661.0,79728.0,0.0,
5/9/2024,IWM,Buy Everything,215.0,1629.0,60273.0,0.0,
5/9/2024,IWM,Buy Everything,220.0,1853.0,22236.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,648.0,1944.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,1012.0,1012.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,688.0,688.0,0.0,
5/9/2024,IWM,Buy Everything,260.0,584.0,584.0,0.0,
5/9/2024,IWM,Buy Everything,206.0,1181.0,375558.0,858700.3760000037,
5/9/2024,IWM,Buy Everything,207.0,1219.0,326692.0,764430.0240000037,
5/9/2024,IWM,Buy Everything,208.0,1349.0,300827.0,711052.5040000041,
5/9/2024,IWM,Buy Everything,209.0,1399.0,256017.0,597507.3040000043,
5/9/2024,IWM,Buy Everything,210.0,1385.0,206365.0,453027.96000000427,
5/9/2024,IWM,Buy Everything,211.0,1648.0,197760.0,374254.20800000505,
5/9/2024,IWM,Buy Everything,212.0,1258.0,120768.0,159886.76800000385,
5/9/2024,IWM,Buy Everything,213.0,1751.0,131325.0,47445.09600000538,
5/9/2024,IWM,Buy Everything,220.0,1859.0,27885.0,0.0,
5/9/2024,IWM,Buy Everything,230.0,650.0,2600.0,0.0,
5/9/2024,IWM,Buy Everything,240.0,1015.0,2030.0,0.0,
5/9/2024,IWM,Buy Everything,250.0,690.0,1380.0,0.0,
5/9/2024,QQQ,Buy Everything,441.0,920.0,146280.0,1663527.4399999995,
5/9/2024,QQQ,Buy Everything,442.0,922.0,95888.0,1576787.8039999977,
5/9/2024,QQQ,Buy Everything,442.5,922.0,75604.0,1530687.8039999977,
5/9/2024,QQQ,Buy Everything,443.0,923.0,58149.0,1486197.9859999977,
5/9/2024,QQQ,Buy Everything,444.0,1210.0,43560.0,1827320.219999997,
5/9/2024,QQQ,Buy Everything,445.0,1496.0,26928.0,2109632.271999996,
5/9/2024,QQQ,Buy Everything,446.0,1868.0,14944.0,2447419.975999995,
5/9/2024,QQQ,Buy Everything,447.0,2555.0,10220.0,3092015.0099999937,
5/9/2024,QQQ,Buy Everything,447.5,2784.0,8352.0,3229946.687999993,
5/9/2024,QQQ,Buy Everything,448.0,2810.0,8430.0,3119611.419999993,
5/9/2024,QQQ,Buy Everything,449.0,2862.0,5724.0,2891140.883999993,
5/9/2024,QQQ,Buy Everything,450.0,2913.0,5826.0,2651360.1659999928,
5/9/2024,QQQ,Buy Everything,451.0,5494.0,5494.0,4451139.907999987,
5/9/2024,QQQ,Buy Everything,452.0,7214.0,7214.0,5123252.947999982,
5/9/2024,QQQ,Buy Everything,452.5,8292.0,8292.0,5474229.14399998,
5/9/2024,QQQ,Buy Everything,453.0,9370.0,9370.0,5717405.339999977,
5/9/2024,QQQ,Buy Everything,454.0,11527.0,11527.0,5880867.913999971,
5/9/2024,QQQ,Buy Everything,455.0,9456.0,9456.0,3878680.9919999763,
5/9/2024,QQQ,Buy Everything,456.0,6308.0,6308.0,1956628.0559999843,
5/9/2024,QQQ,Buy Everything,457.0,5271.0,5271.0,1107869.321999987,
5/9/2024,QQQ,Buy Everything,458.0,6883.0,6883.0,758382.7059999829,
5/9/2024,QQQ,Buy Everything,459.0,7850.0,7850.0,79928.6999999805,
5/9/2024,QQQ,Buy Everything,460.0,8710.0,8710.0,0.0,
5/9/2024,QQQ,Buy Everything,461.0,9570.0,9570.0,0.0,
5/9/2024,QQQ,Buy Everything,462.0,7891.0,7891.0,0.0,
5/9/2024,QQQ,Buy Everything,463.0,6772.0,6772.0,0.0,
5/9/2024,QQQ,Buy Everything,464.0,5210.0,5210.0,0.0,
5/9/2024,QQQ,Buy Everything,465.0,3649.0,3649.0,0.0,
5/9/2024,QQQ,Buy Everything,466.0,4626.0,4626.0,0.0,
5/9/2024,QQQ,Buy Everything,467.0,6383.0,6383.0,0.0,
5/9/2024,QQQ,Buy Everything,468.0,6521.0,6521.0,0.0,
5/9/2024,QQQ,Buy Everything,469.0,5040.0,5040.0,0.0,
5/9/2024,QQQ,Buy Everything,470.0,3746.0,3746.0,0.0,
5/9/2024,QQQ,Buy Everything,471.0,4121.0,4121.0,0.0,
5/9/2024,QQQ,Buy Everything,472.0,4496.0,4496.0,0.0,
5/9/2024,QQQ,Buy Everything,473.0,4818.0,4818.0,0.0,
5/9/2024,QQQ,Buy Everything,474.0,5033.0,5033.0,0.0,
5/9/2024,QQQ,Buy Everything,475.0,4925.0,4925.0,0.0,
5/9/2024,QQQ,Buy Everything,476.0,4817.0,4817.0,0.0,
5/9/2024,QQQ,Buy Everything,477.0,5608.0,5608.0,0.0,
5/9/2024,QQQ,Buy Everything,478.0,6454.0,6454.0,0.0,
5/9/2024,QQQ,Buy Everything,479.0,6796.0,6796.0,0.0,
5/9/2024,QQQ,Buy Everything,480.0,6634.0,6634.0,0.0,
